item_key,id,defect,base_defect,family,q_type,chapter,n_obs,n_levels,dose_spread,y_var,s_i,se_s_i,s_per_dose,c_i,converged,q_var_ok
luke7:item3:open,uw-174430-open,addition:neutral,addition,neutral,open,7,6,6,0.3,0.0,0.02977,0.76507,0.30191,-1.83208,1,0
luke8:item13:open,uw-174452-open,addition:neutral,addition,neutral,open,8,6,6,0.3,0.0,0.02977,0.76507,0.30191,-1.83208,1,0
luke8:item17:open,uw-174455-open,addition:neutral,addition,neutral,open,8,6,6,0.3,0.0,0.02977,0.76507,0.30191,-1.83208,1,0
luke4:item15:open,uw-174387-open,addition:adversarial,addition,adversarial,open,4,6,6,0.3,0.13889,0.02702,0.68204,0.27405,-1.0448,1,1
luke4:item36:mcq,uw-174398-mcq,addition:adversarial,addition,adversarial,mcq,4,6,6,0.3,0.13889,0.02702,0.68204,0.27405,-1.0448,1,1
luke4:item38:mcq,uw-174398-mcq,addition:adversarial,addition,adversarial,mcq,4,6,6,0.3,0.13889,0.02702,0.68204,0.27405,-1.0448,1,1
luke7:item15:open,uw-174441-open,addition:adversarial,addition,adversarial,open,7,6,6,0.3,0.13889,0.02702,0.68204,0.27405,-1.0448,1,1
luke7:item10:mcq,uw-174434-mcq,addition:adversarial,addition,adversarial,mcq,7,6,6,0.3,0.22222,0.02531,0.65945,0.25672,0.77444,1,1
luke8:item5:open,uw-174446-open,addition:adversarial,addition,adversarial,open,8,6,6,0.3,0.22222,0.02531,0.65945,0.25672,0.77444,1,1
luke3:item3:open,uw-174366-open,addition:bad,addition,bad,open,3,6,6,0.3,0.22222,-0.03732,0.66335,-0.37847,0.80815,1,1
luke2:item5:open,uw-174349-open,addition:adversarial,addition,adversarial,open,2,6,6,0.3,0.22222,-0.0454,0.63976,-0.46044,-0.40462,1,1
luke5:item3:open,uw-174401-open,addition:adversarial,addition,adversarial,open,5,6,6,0.3,0.22222,-0.0454,0.63976,-0.46044,-0.40462,1,1
luke8:item15:open,uw-174454-open,addition:adversarial,addition,adversarial,open,8,6,6,0.3,0.22222,-0.0454,0.63976,-0.46044,-0.40462,1,1
luke1:item35:open,uw-174340-open,addition:neutral,addition,neutral,open,1,6,6,0.3,0.22222,-0.05205,0.66469,-0.52788,0.82027,1,1
luke2:item1:open,uw-174346-open,addition:neutral,addition,neutral,open,2,6,6,0.3,0.22222,-0.05205,0.66469,-0.52788,0.82027,1,1
luke8:item5:open,uw-174446-open,addition:neutral,addition,neutral,open,8,6,6,0.3,0.22222,-0.05205,0.66469,-0.52788,0.82027,1,1
luke4:item19:open,uw-174389-open,addition:adversarial,addition,adversarial,open,4,6,6,0.3,0.13889,-0.059,0.73077,-0.59842,1.51833,1,1
luke7:item1:open,uw-174429-open,addition:adversarial,addition,adversarial,open,7,6,6,0.3,0.13889,-0.059,0.73077,-0.59842,1.51833,1,1
luke5:item3:open,uw-174401-open,addition:bad,addition,bad,open,5,6,6,0.3,0.22222,-0.10363,0.63884,-1.05098,-0.3748,1,1
luke7:item3:open,uw-174430-open,addition:adversarial,addition,adversarial,open,7,6,6,0.3,0.25,-0.11271,0.6357,-1.14309,0.17249,1,1
luke2:item13:open,uw-174354-open,addition:neutral,addition,neutral,open,2,6,6,0.3,0.22222,-0.11703,0.63863,-1.18691,-0.36431,1,1
luke1:item19:open,uw-174329-open,addition:neutral,addition,neutral,open,1,6,6,0.3,0.25,-0.18468,0.63909,-1.87303,0.21388,1,1
luke4:item44:mcq,uw-174398-mcq,addition:adversarial,addition,adversarial,mcq,4,6,6,0.3,0.13889,-0.20717,0.67866,-2.10106,-1.05301,1,1
luke1:item15:open,uw-174326-open,addition:bad,addition,bad,open,1,6,6,0.3,0.22222,-0.26376,0.67459,-2.67504,0.81923,1,1
luke4:item36:mcq,uw-174398-mcq,addition:bad,addition,bad,mcq,4,6,6,0.3,0.13889,-0.27071,0.67647,-2.74551,-1.02195,1,1
luke4:item38:mcq,uw-174398-mcq,addition:bad,addition,bad,mcq,4,6,6,0.3,0.13889,-0.27071,0.67647,-2.74551,-1.02195,1,1
luke4:item44:mcq,uw-174398-mcq,addition:bad,addition,bad,mcq,4,6,6,0.3,0.13889,-0.27071,0.67647,-2.74551,-1.02195,1,1
luke6:item9:open,uw-174423-open,addition:bad,addition,bad,open,6,6,6,0.3,0.13889,-0.27071,0.67647,-2.74551,-1.02195,1,1
luke1:item19:open,uw-174329-open,addition:bad,addition,bad,open,1,6,6,0.3,0.22222,-0.312,0.64458,-3.16425,-0.38092,1,1
luke7:item15:open,uw-174441-open,addition:bad,addition,bad,open,7,6,6,0.3,0.22222,-0.312,0.64458,-3.16425,-0.38092,1,1
luke7:item18:mcq,uw-174442-mcq,addition:neutral,addition,neutral,mcq,7,6,6,0.3,0.22222,-0.32546,0.64497,-3.3008,-0.37057,1,1
luke7:item5:open,uw-174431-open,addition:neutral,addition,neutral,open,7,6,6,0.3,0.22222,-0.32546,0.64497,-3.3008,-0.37057,1,1
luke6:item1:open,uw-174414-open,addition:adversarial,addition,adversarial,open,6,6,6,0.3,0.13889,-0.33541,0.74719,-3.40169,1.54501,1,1
luke6:item6:mcq,uw-174421-mcq,addition:adversarial,addition,adversarial,mcq,6,6,6,0.3,0.13889,-0.33541,0.74719,-3.40169,1.54501,1,1
luke8:item9:open,uw-174448-open,addition:adversarial,addition,adversarial,open,8,6,6,0.3,0.13889,-0.33541,0.74719,-3.40169,1.54501,1,1
luke1:item39:open,uw-174342-open,addition:bad,addition,bad,open,1,6,6,0.3,0.25,-0.38112,0.65038,-3.86522,0.20911,1,1
luke4:item19:open,uw-174389-open,addition:bad,addition,bad,open,4,6,6,0.3,0.13889,-0.42185,0.75854,-4.27831,1.60723,1,1
luke4:item25:open,uw-174394-open,addition:bad,addition,bad,open,4,6,6,0.3,0.13889,-0.42185,0.75854,-4.27831,1.60723,1,1
luke7:item17:open,uw-174442-open,addition:bad,addition,bad,open,7,6,6,0.3,0.13889,-0.42185,0.75854,-4.27831,1.60723,1,1
luke2:item7:open,uw-174350-open,addition:neutral,addition,neutral,open,2,6,6,0.3,0.13889,-0.44318,0.76191,-4.49471,1.6283,1,1
luke4:item11:open,uw-174382-open,addition:neutral,addition,neutral,open,4,6,6,0.3,0.13889,-0.44318,0.76191,-4.49471,1.6283,1,1
luke4:item25:open,uw-174394-open,addition:neutral,addition,neutral,open,4,6,6,0.3,0.13889,-0.44318,0.76191,-4.49471,1.6283,1,1
luke7:item13:open,uw-174440-open,addition:neutral,addition,neutral,open,7,6,6,0.3,0.13889,-0.44318,0.76191,-4.49471,1.6283,1,1
luke8:item9:open,uw-174448-open,addition:neutral,addition,neutral,open,8,6,6,0.3,0.13889,-0.44318,0.76191,-4.49471,1.6283,1,1
luke2:item21:open,uw-174361-open,addition:neutral,addition,neutral,open,2,6,6,0.3,0.22222,-0.51836,0.69696,-5.2571,0.86376,1,1
luke2:item23:open,uw-174362-open,addition:neutral,addition,neutral,open,2,6,6,0.3,0.22222,-0.51836,0.69696,-5.2571,0.86376,1,1
luke4:item15:open,uw-174387-open,addition:neutral,addition,neutral,open,4,6,6,0.3,0.22222,-0.51836,0.69696,-5.2571,0.86376,1,1
luke7:item5:open,uw-174431-open,addition:bad,addition,bad,open,7,6,6,0.3,0.22222,-0.52683,0.65857,-5.34307,-0.39216,1,1
luke1:item39:open,uw-174342-open,addition:adversarial,addition,adversarial,open,1,6,6,0.3,0.25,-0.53686,0.66305,-5.4448,0.18562,1,1
luke7:item15:open,uw-174441-open,addition:neutral,addition,neutral,open,7,6,6,0.3,0.22222,-0.54075,0.65956,-5.48423,-0.3817,1,1
luke1:item39:open,uw-174342-open,addition:neutral,addition,neutral,open,1,6,6,0.3,0.25,-0.61746,0.6727,-6.26219,0.23368,1,1
luke4:item27:open,uw-174395-open,addition:adversarial,addition,adversarial,open,4,6,6,0.3,0.13889,-0.62711,0.77048,-6.36007,1.61048,1,1
luke1:item15:open,uw-174326-open,addition:adversarial,addition,adversarial,open,1,6,6,0.3,0.22222,-0.67557,0.7101,-6.85156,0.84513,1,1
luke1:item31:open,uw-174336-open,addition:adversarial,addition,adversarial,open,1,6,6,0.3,0.13889,-0.68441,0.69912,-6.94118,-1.13,1,1
luke4:item2:mcq,uw-174377-mcq,addition:adversarial,addition,adversarial,mcq,4,6,6,0.3,0.13889,-0.68441,0.69912,-6.94118,-1.13,1,1
luke4:item27:open,uw-174395-open,addition:bad,addition,bad,open,4,6,6,0.3,0.13889,-0.72287,0.78291,-7.33121,1.68676,1,1
luke4:item27:open,uw-174395-open,addition:neutral,addition,neutral,open,4,6,6,0.3,0.13889,-0.74692,0.78641,-7.5752,1.71155,1,1
luke1:item31:open,uw-174336-open,addition:bad,addition,bad,open,1,6,6,0.3,0.13889,-0.74862,0.70214,-7.59244,-1.10589,1,1
luke2:item17:open,uw-174357-open,addition:bad,addition,bad,open,2,6,6,0.3,0.13889,-0.74862,0.70214,-7.59244,-1.10589,1,1
luke3:item5:open,uw-174367-open,addition:bad,addition,bad,open,3,6,6,0.3,0.13889,-0.74862,0.70214,-7.59244,-1.10589,1,1
luke4:item20:mcq,uw-174389-mcq,addition:bad,addition,bad,mcq,4,6,6,0.3,0.13889,-0.74862,0.70214,-7.59244,-1.10589,1,1
luke1:item18:mcq,uw-174328-mcq,addition:neutral,addition,neutral,mcq,1,6,6,0.3,0.13889,-0.76282,0.70265,-7.73637,-1.09547,1,1
luke7:item5:open,uw-174431-open,addition:adversarial,addition,adversarial,open,7,6,6,0.3,0.22222,-0.94232,0.74115,-9.55691,0.90822,1,1
luke1:item37:open,uw-174341-open,addition:neutral,addition,neutral,open,1,6,6,0.3,0.22222,-1.01537,0.71375,-10.29775,-0.41509,1,1
luke1:item19:open,uw-174329-open,addition:adversarial,addition,adversarial,open,1,6,6,0.3,0.25,-1.02019,0.7221,-10.34662,0.22573,1,1
luke5:item11:open,uw-174404-open,addition:adversarial,addition,adversarial,open,5,6,6,0.3,0.25,-1.02019,0.7221,-10.34662,0.22573,1,1
luke6:item9:open,uw-174423-open,addition:adversarial,addition,adversarial,open,6,6,6,0.3,0.25,-1.02019,0.7221,-10.34662,0.22573,1,1
luke7:item18:mcq,uw-174442-mcq,addition:bad,addition,bad,mcq,7,6,6,0.3,0.22222,-1.03032,0.75368,-10.44936,0.97081,1,1
luke7:item8:mcq,uw-174432-mcq,addition:bad,addition,bad,mcq,7,6,6,0.3,0.22222,-1.03032,0.75368,-10.44936,0.97081,1,1
luke7:item8:mcq,uw-174432-mcq,addition:neutral,addition,neutral,mcq,7,6,6,0.3,0.22222,-1.05229,0.75698,-10.67218,0.99089,1,1
luke5:item11:open,uw-174404-open,addition:bad,addition,bad,open,5,6,6,0.3,0.25,-1.09924,0.73393,-11.14838,0.27076,1,1
luke4:item37:open,uw-174398-open,addition:neutral,addition,neutral,open,4,6,6,0.3,0.25,-1.11844,0.73691,-11.34302,0.28598,1,1
luke5:item11:open,uw-174404-open,addition:neutral,addition,neutral,open,5,6,6,0.3,0.25,-1.11844,0.73691,-11.34302,0.28598,1,1
luke6:item9:open,uw-174423-open,addition:neutral,addition,neutral,open,6,6,6,0.3,0.25,-1.11844,0.73691,-11.34302,0.28598,1,1
luke2:item7:open,uw-174350-open,awkward,awkward,,open,2,6,6,0.3,0.25,1.15737,0.73425,11.73789,0.22654,1,1
luke7:item4:mcq,uw-174430-mcq,awkward,awkward,,mcq,7,6,6,0.3,0.25,1.15737,0.73425,11.73789,0.22654,1,1
luke2:item19:open,uw-174359-open,awkward,awkward,,open,2,6,6,0.3,0.22222,1.135,0.73575,11.51098,0.97464,1,1
luke1:item34:mcq,uw-174339-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.22222,1.02099,0.7295,10.35472,-0.4625,1,1
luke4:item25:open,uw-174394-open,awkward,awkward,,open,4,6,6,0.3,0.22222,1.02099,0.7295,10.35472,-0.4625,1,1
luke4:item43:open,uw-174398-open,awkward,awkward,,open,4,6,6,0.3,0.22222,1.02099,0.7295,10.35472,-0.4625,1,1
luke1:item27:open,uw-174333-open,awkward,awkward,,open,1,6,6,0.3,0.13889,0.94808,0.75374,9.61532,1.7783,1,1
luke5:item22:mcq,uw-174410-mcq,awkward,awkward,,mcq,5,6,6,0.3,0.13889,0.94808,0.75374,9.61532,1.7783,1,1
luke6:item13:open,uw-174427-open,awkward,awkward,,open,6,6,6,0.3,0.13889,0.94808,0.75374,9.61532,1.7783,1,1
luke7:item11:open,uw-174436-open,awkward,awkward,,open,7,6,6,0.3,0.13889,0.94808,0.75374,9.61532,1.7783,1,1
luke7:item17:open,uw-174442-open,awkward,awkward,,open,7,6,6,0.3,0.13889,0.94808,0.75374,9.61532,1.7783,1,1
luke3:item9:open,uw-174370-open,awkward,awkward,,open,3,6,6,0.3,0.22222,0.87232,0.70482,8.84696,0.91486,1,1
luke3:item3:open,uw-174366-open,awkward,awkward,,open,3,6,6,0.3,0.13889,0.69158,0.72988,7.01387,-1.09476,1,1
luke7:item3:open,uw-174430-open,awkward,awkward,,open,7,6,6,0.3,0.13889,0.69158,0.72988,7.01387,-1.09476,1,1
luke4:item19:open,uw-174389-open,awkward,awkward,,open,4,6,6,0.3,0.25,0.66071,0.66991,6.70087,0.21571,1,1
luke2:item5:open,uw-174349-open,awkward,awkward,,open,2,6,6,0.3,0.22222,0.39892,0.66704,4.04582,0.83462,1,1
luke4:item37:open,uw-174398-open,awkward,awkward,,open,4,6,6,0.3,0.13889,0.39419,0.72929,3.99786,1.60586,1,1
luke8:item18:mcq,uw-174455-mcq,awkward,awkward,,mcq,8,6,6,0.3,0.13889,0.39419,0.72929,3.99786,1.60586,1,1
luke4:item35:open,uw-174398-open,awkward,awkward,,open,4,6,6,0.3,0.25,0.23054,0.63802,2.33811,0.20585,1,1
luke7:item15:open,uw-174441-open,awkward,awkward,,open,7,6,6,0.3,0.13889,0.18669,0.686,1.89337,-1.01229,1,1
luke8:item15:open,uw-174454-open,awkward,awkward,,open,8,6,6,0.3,0.22222,0.17582,0.66102,1.78312,0.81521,1,1
luke8:item5:open,uw-174446-open,awkward,awkward,,open,8,6,6,0.3,0.22222,0.17582,0.66102,1.78312,0.81521,1,1
luke1:item11:open,uw-174324-open,awkward,awkward,,open,1,6,6,0.3,0.13889,0.12478,0.73012,1.26552,1.57075,1,1
luke7:item1:open,uw-174429-open,awkward,awkward,,open,7,6,6,0.3,0.13889,0.12478,0.73012,1.26552,1.57075,1,1
luke1:item26:mcq,uw-174332-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.22222,0.09539,0.64095,0.96738,-0.37255,1,1
luke4:item36:mcq,uw-174398-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.22222,0.09539,0.64095,0.96738,-0.37255,1,1
luke4:item38:mcq,uw-174398-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.22222,0.09539,0.64095,0.96738,-0.37255,1,1
luke1:item10:mcq,uw-174323-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item13:open,uw-174325-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item14:mcq,uw-174325-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item16:mcq,uw-174326-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item18:mcq,uw-174328-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item19:open,uw-174329-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item1:open,uw-174316-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item20:mcq,uw-174329-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item22:mcq,uw-174330-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item23:open,uw-174331-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item24:mcq,uw-174331-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item29:open,uw-174335-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item2:mcq,uw-174316-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item30:mcq,uw-174335-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item31:open,uw-174336-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item36:mcq,uw-174340-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item38:mcq,uw-174341-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item39:open,uw-174342-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item3:open,uw-174317-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item40:mcq,uw-174342-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item42:mcq,uw-174343-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item43:open,uw-174344-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item44:mcq,uw-174344-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item4:mcq,uw-174317-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item5:open,uw-174318-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item6:mcq,uw-174318-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item7:open,uw-174322-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item8:mcq,uw-174322-mcq,awkward,awkward,,mcq,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke1:item9:open,uw-174323-open,awkward,awkward,,open,1,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item10:mcq,uw-174351-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item11:open,uw-174352-open,awkward,awkward,,open,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item12:mcq,uw-174352-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item14:mcq,uw-174354-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item15:open,uw-174355-open,awkward,awkward,,open,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item16:mcq,uw-174355-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item18:mcq,uw-174357-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item1:open,uw-174346-open,awkward,awkward,,open,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item20:mcq,uw-174359-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item23:open,uw-174362-open,awkward,awkward,,open,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item24:mcq,uw-174362-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item2:mcq,uw-174346-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item4:mcq,uw-174347-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item6:mcq,uw-174349-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item8:mcq,uw-174350-mcq,awkward,awkward,,mcq,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke2:item9:open,uw-174351-open,awkward,awkward,,open,2,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item10:mcq,uw-174370-mcq,awkward,awkward,,mcq,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item11:open,uw-174374-open,awkward,awkward,,open,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item12:mcq,uw-174374-mcq,awkward,awkward,,mcq,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item13:open,uw-174375-open,awkward,awkward,,open,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item14:mcq,uw-174375-mcq,awkward,awkward,,mcq,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item1:open,uw-174365-open,awkward,awkward,,open,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item2:mcq,uw-174365-mcq,awkward,awkward,,mcq,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item4:mcq,uw-174366-mcq,awkward,awkward,,mcq,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item6:mcq,uw-174367-mcq,awkward,awkward,,mcq,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item7:open,uw-174368-open,awkward,awkward,,open,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke3:item8:mcq,uw-174368-mcq,awkward,awkward,,mcq,3,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item10:mcq,uw-174381-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item11:open,uw-174382-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item13:open,uw-174384-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item14:mcq,uw-174384-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item16:mcq,uw-174387-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item1:open,uw-174377-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item21:open,uw-174392-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item22:mcq,uw-174392-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item24:mcq,uw-174393-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item26:mcq,uw-174394-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item27:open,uw-174395-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item28:mcq,uw-174395-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item29:open,uw-174396-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item30:mcq,uw-174396-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item31:open,uw-174396-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item32:mcq,uw-174396-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item33:open,uw-174397-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item34:mcq,uw-174397-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item39:open,uw-174399-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item3:open,uw-174378-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item40:mcq,uw-174399-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item41:open,uw-174396-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item42:mcq,uw-174396-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item4:mcq,uw-174378-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item5:open,uw-174379-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item6:mcq,uw-174379-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item7:open,uw-174380-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item8:mcq,uw-174380-mcq,awkward,awkward,,mcq,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke4:item9:open,uw-174381-open,awkward,awkward,,open,4,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item10:mcq,uw-174403-mcq,awkward,awkward,,mcq,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item12:mcq,uw-174404-mcq,awkward,awkward,,mcq,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item13:open,uw-174406-open,awkward,awkward,,open,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item14:mcq,uw-174406-mcq,awkward,awkward,,mcq,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item15:open,uw-174407-open,awkward,awkward,,open,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item16:mcq,uw-174407-mcq,awkward,awkward,,mcq,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item17:open,uw-174408-open,awkward,awkward,,open,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
luke5:item18:mcq,uw-174408-mcq,awkward,awkward,,mcq,5,6,6,0.3,0.0,0.04822,0.8674,0.48907,2.79989,1,0
